I_D	TSEVENT_ID	YEAR	MONTH	DAY	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION
26181	2439	2004	12	26		INDIA	TAMIL NADU	ARCATTUTHURAI/VEDARAYAN	10.39328333	79.8669	60	1932			3.36		5												
26182	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	SOUTH ANDAMAN	11.67236667	92.7387	60	991			2.73		5												
26183	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	SOUTH ANDAMAN	11.67183333	92.73825	60	991			2.84		5												
25926	2439	2004	12	26		SOMALIA		EYL	7.96542	49.84935	60	5115			6.36	226.7	5												
25927	2439	2004	12	26		SOMALIA		EYL	7.96001	49.8454	60	5116			6.32	216.3	5												
25929	2439	2004	12	26		SOMALIA		BANDARBEYLA	9.49649	50.81292	60	5022			6.84	63.3	5												
25930	2439	2004	12	26		SOMALIA		BANDARBEYLA	9.49755	50.81258	60	5022			6.14	44.4	5												
25931	2439	2004	12	26		SOMALIA		BANDARBEYLA	9.49592	50.81331	60	5021			6.64	41.3	5												
25932	2439	2004	12	26		SOMALIA		BANDARBEYLA	9.49407	50.8142	60	5021			7.94	45.9	5												
25934	2439	2004	12	26		SOMALIA		BANDARBEYLA	9.49186	50.81546	60	5021			8.64	45.2	5												
25935	2439	2004	12	26		SOMALIA		BANDARBEYLA	9.49094	50.81599	60	5021			8.54	42.2	5												
25936	2439	2004	12	26		SOMALIA		FOAR	10.31333	50.89751	60	5021			6.37	169.5	5												
25937	2439	2004	12	26		SOMALIA		FOAR	10.31077	50.89758	60	5021			7.47	62.3	5			2	1	6	1				1	50	1
25938	2439	2004	12	26		SOMALIA		FOAR	10.30845	50.89774	60	5020			5.97	44	5												
25939	2439	2004	12	26		SOMALIA		FOAR	10.31144	50.89736	60	5021			6.37	122.3	5												
25940	2439	2004	12	26		SOMALIA		FOAR	10.31223	50.89717	60	5021			6.37	145.4	5												
25942	2439	2004	12	26		SOMALIA		XAAFUUN	10.42105	51.25939	60	4982			4.24	64.3	4												
25947	2439	2004	12	26		SOMALIA		XAAFUUN	10.4226	51.25969	60	4982			3.97	239.8	5												
25950	2439	2004	12	26		SOMALIA		XAAFUUN	10.42834	51.25541	60	4983			4.49	704	5												
25951	2439	2004	12	26		SOMALIA		XAAFUUN-SPIT	10.42494	51.19131	60	4990			4.87	305	5												
25952	2439	2004	12	26		SOMALIA		BARGAAL	11.28567	51.07848	60	5012			6.49	132.3	5												
25953	2439	2004	12	26		SOMALIA		BARGAAL	11.28311	51.07861	60	5012			5.09	83.9	5												
25955	2439	2004	12	26		OMAN		AL SHUAAYR	19.50029	57.71287	60	4514			5.4	29	9												
25956	2439	2004	12	26		MADAGASCAR		AMDINGOZABE	-15.06193	50.35913	60	5411			1.65	102	4												
25957	2439	2004	12	26		MADAGASCAR		AMDINGOZABE	-15.06193	50.35913	60	5411			1.14	136	5												
25958	2439	2004	12	26		MADAGASCAR		AMBODIHAMPANA	-15.08158	50.37212	60	5410			2.52	80	5												
25960	2439	2004	12	26		MADAGASCAR		AMPAHANA	-14.76483	50.22443	60	5414			2.53	50	5												
25961	2439	2004	12	26		MADAGASCAR		SAMBAVA	-14.2699	50.18163	60	5401			1.77	71	5												
25962	2439	2004	12	26		MADAGASCAR		SAMBAVA	-14.27062	50.18073	60	5401			1.91	30	5												
25963	2439	2004	12	26		MADAGASCAR		VOHEMAR	-13.35335	50.00787	60	5389			1.6	10	5												
25964	2439	2004	12	26		MADAGASCAR		VOHEMAR	-13.35765	50.00357	60	5390			1.48	9	5												
25965	2439	2004	12	26		MADAGASCAR		VOHEMAR	-13.3536	50.01563	60	5388			3.19	24	5												
25928	2439	2004	12	26		SOMALIA		EYL	7.96071	49.84294	60	5116			9.52	500.7	5			95	2	80	2					48	1
25944	2439	2004	12	26		SOMALIA		XAAFUUN	10.42161	51.25924	60	4982			3.55	122.6	4												
25945	2439	2004	12	26		SOMALIA		XAAFUUN	10.42185	51.25931	60	4982			3.43	149.8	4												
25943	2439	2004	12	26		SOMALIA		XAAFUUN	10.42135	51.25944	60	4982			3.72	97.3	4												
25941	2439	2004	12	26		SOMALIA		XAAFUUN	10.42168	51.26221	60	4982			5.67	230.6	5			179	3					400	3	812	3
25946	2439	2004	12	26		SOMALIA		XAAFUUN	10.42228	51.25936	60	4982			3.92	198	4												
25948	2439	2004	12	26		SOMALIA		XAAFUUN	10.42515	51.25942	60	4982			4.32	509.2	5												
25949	2439	2004	12	26		SOMALIA		XAAFUUN	10.42793	51.25533	60	4983			5.49	662.5	5												
26407	2439	2004	12	26		INDONESIA	ACEH	PULAU BREUH, SUMATRA	5.68099	95.06124	60	277			22.2	222	4												
26408	2439	2004	12	26		INDONESIA	ACEH	PULAU BREUH, SUMATRA	5.68131	95.06303	60	277			21.1	421.3	4												
26409	2439	2004	12	26		INDONESIA	ACEH	PULAU BREUH, SUMATRA	5.68139	95.06414	60	277			22.1	534.2	4												
26410	2439	2004	12	26		INDONESIA	ACEH	PULAU BREUH, SUMATRA	5.68139	95.06414	60	277			22.1	652.3	5												
26411	2439	2004	12	26		INDONESIA	ACEH	PULUT, SUMATRA	5.366	95.2495	60	238			32.5	0	4												
26412	2439	2004	12	26		INDONESIA	ACEH	PULUT, SUMATRA	5.36333	95.25212	60	237			16.5	495.3	5												
26413	2439	2004	12	26		INDONESIA	ACEH	JANTANG, SUMATRA	5.27572	95.24976	60	228			18.1	476.3	4												
26414	2439	2004	12	26		INDONESIA	ACEH	JANTANG, SUMATRA	5.27621	95.25104	60	228			19.7	627.3	4												
26415	2439	2004	12	26		INDONESIA	ACEH	JANTANG, SUMATRA	5.27622	95.25139	60	228			19.7	664.6	5												
26416	2439	2004	12	26		INDONESIA	ACEH	LHOK KRUET, SUMATRA	4.9001	95.40208	60	183			17.1	437.2	4												
26417	2439	2004	12	26		INDONESIA	ACEH	LHOK KRUET, SUMATRA	4.90034	95.40256	60	183			17.9	491.6	5												
25966	2439	2004	12	26		MADAGASCAR		BENAREVIKA	-14.1156	50.15953	60	5398			3.51	29	5												
25967	2439	2004	12	26		MADAGASCAR		AMBILA	-18.84417	49.15388	60	5673			2.35	30	5												
25968	2439	2004	12	26		MADAGASCAR		TOAMASINA	-18.15768	49.42277	60	5619			.78	55	5												
25969	2439	2004	12	26		MADAGASCAR		MAHAVELONA (FOUL POINTE)	-17.69017	49.51995	60	5592			.77	13	5												
25970	2439	2004	12	26		MADAGASCAR		MAHAVELONA (FOUL POINTE)	-17.68528	49.51823	60	5592			.72	13	5												
25971	2439	2004	12	26		MADAGASCAR		MAHAVELONA (FOUL POINTE)	-17.67457	49.51608	60	5592			.79	4	5												
25972	2439	2004	12	26		MADAGASCAR		MAHAMBO	-17.47523	49.46362	60	5589			1.17	7	5												
26421	2439	2004	12	26		INDONESIA	NORTH SUMATRA	LHOK LEUPUNG, SUMATRA	4.69189	95.5372	60	157			14	856	4												
26422	2439	2004	12	26		INDONESIA	NORTH SUMATRA	LHOK LEUPUNG, SUMATRA	4.69205	95.53774	60	157			12.2	903.3	5												
26423	2439	2004	12	26		INDONESIA	ACEH	KUALA MEURISI, SUMATRA	4.6137	95.62491	60	147			13.5	644	4												
26424	2439	2004	12	26		INDONESIA	ACEH	PULAU SALAUT, SUMATRA	2.98483	95.39325	60	63			6.5	124.5	4												
26425	2439	2004	12	26		INDONESIA	ACEH	PULAU SALAUT, SUMATRA	2.98473	95.39311	60	63			4.9	161.9	4												
26418	2439	2004	12	26		INDONESIA	ACEH	LHOK KRUET, SUMATRA	4.89754	95.40444	60	183			16.7	275.1	4												
26419	2439	2004	12	26		INDONESIA	NORTH SUMATRA	LHOK LEUPUNG, SUMATRA	4.69064	95.53565	60	157			15.7	632.4	4												
26420	2439	2004	12	26		INDONESIA	NORTH SUMATRA	LHOK LEUPUNG, SUMATRA	4.69137	95.53677	60	157			16.5	780.3	4												
26034	2439	2004	12	26		MALDIVES		MADIFUSHI, THAA	2.35802	73.35587	60	2502			2.13	48	4												
26035	2439	2004	12	26		MALDIVES		MADIFUSHI, THAA	2.35632	73.35522	60	2502			3.21	37	4												
26036	2439	2004	12	26		MALDIVES		MADIFUSHI, THAA	2.35555	73.35497	60	2502			2.85	42	4												
26037	2439	2004	12	26		MALDIVES		MADIFUSHI, THAA	2.35608	73.3549	60	2502			2.56	82	4												
26038	2439	2004	12	26		MALDIVES		KOLHUFUSHI, MEEMU	2.77183	73.4251	60	2492			2.76	23	4												
26039	2439	2004	12	26		MALDIVES		KOLHUFUSHI, MEEMU	2.77225	73.42503	60	2492			2.9	30	4												
26040	2439	2004	12	26		MALDIVES		KOLHUFUSHI, MEEMU	2.77297	73.42533	60	2492			2.83	30	4												
26041	2439	2004	12	26		MALDIVES		KOLHUFUSHI, MEEMU	2.77343	73.42473	60	2492			2.91	129	4			16	1				1				
26042	2439	2004	12	26		MALDIVES		KOLHUFUSHI, MEEMU	2.77385	73.42442	60	2492			2.87	192	4												
26043	2439	2004	12	26		MALDIVES		KOLHUFUSHI, MEEMU	2.77402	73.42363	60	2492			2.23	290	4												
26044	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.62015	72.85435	60	2563			2.87	147	4												
26045	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61995	72.85457	60	2563			3.02	138	4												
26046	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61997	72.85465	60	2563			2.95	125	4												
26047	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.6185	72.85565	60	2563			2.21	68	4												
26048	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61832	72.85583	60	2563			3.39	54	4												
26049	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61832	72.85583	60	2563			3.1	54	4												
26050	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61822	72.85568	60	2563			2.72	71	4												
26051	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61803	72.85578	60	2563			3.13	61	4												
26052	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61775	72.8558	60	2563			2.42	64	4												
26053	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61768	72.85587	60	2563			2.66	60	4												
26054	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61768	72.85587	60	2563			2.74	60	4												
26055	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61765	72.85588	60	2563			2.82	57	4												
26056	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61757	72.8559	60	2563			3.05	59	4												
26057	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61753	72.8562	60	2563			3.1	28	4												
15861	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.58	95.35	60	258			5.8		5												
15862	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.571	95.344	60	257			5.9		5												
15863	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.52	95.272	60	253			5.9		5												
15864	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.54	95.307	60	255			6		5												
15865	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.579	95.351	60	258			6		5												
15866	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.478	95.265	60	249			6		5												
15868	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.595	95.385	60	259			6.2		5												
15869	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.573	95.342	60	257			6.3		5												
15870	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.594	95.371	60	259			6.3		5												
15871	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.48	95.244	60	250			6.5		5												
15872	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.531	95.288	60	254			6.6		5												
15873	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.594	95.371	60	259			6.6		5												
25973	2439	2004	12	26		MADAGASCAR		SOANIERANA-IVONGO	-16.91903	49.58707	60	5556			2.23	20	4												
25974	2439	2004	12	26		MADAGASCAR		SOANIERANA-IVONGO	-16.91903	49.58707	60	5556			2	46	5												
25975	2439	2004	12	26		MADAGASCAR		SOANIERANA-IVONGO	-16.92005	49.587	60	5556			1.3	12	5												
25976	2439	2004	12	26		MADAGASCAR		MANAKATAFANA	-17.06165	49.52432	60	5568			1.92	22	5												
26142	2439	2004	12	26		INDIA	ANDHRA PRADESH	VODAREVU	15.7935	80.41338333	60	2187			2.69		5												
26143	2439	2004	12	26		INDIA	ANDHRA PRADESH	VODAREVU	15.792	80.41086667	60	2187			1.8		5												
26144	2439	2004	12	26		INDIA	ANDHRA PRADESH	VODAREVU	15.79188333	80.41271667	60	2187			1.78		5												
26426	2439	2004	12	26		INDONESIA	ACEH	LANGI ISLAND, SUMATRA	2.83004	95.76647	60	55			7	308.4	4												
26427	2439	2004	12	26		INDONESIA	ACEH	LANGI ISLAND, SUMATRA	2.83054	95.76745	60	55			13.9	418.8	4												
26428	2439	2004	12	26		INDONESIA	ACEH	LANGI FIELD, SUMATRA	2.82765	95.74719	60	56			7.8	234.9	4												
26429	2439	2004	12	26		INDONESIA	ACEH	LANGI FIELD, SUMATRA	2.8258	95.74737	60	56			3	441.4	4												
26430	2439	2004	12	26		INDONESIA	ACEH	LANGI VILLAGE, SUMATRA	2.82358	95.75631	60	56			9.9	276.8	4												
26431	2439	2004	12	26		INDONESIA	ACEH	LANGI VILLAGE, SUMATRA	2.82344	95.75611	60	56			10.9	294.2	4												
26432	2439	2004	12	26		INDONESIA	ACEH	LANGI, SUMATRA	2.82175	95.75933	60	56			8.1	202.3	4												
26433	2439	2004	12	26		INDONESIA	ACEH	LANGI, SUMATRA	2.82056	95.75992	60	56			7.3	334.7	5												
26434	2439	2004	12	26		INDONESIA	ACEH	KARIYA BAKTI, SUMATRA	2.63827	95.80293	60	76			4.1	158.9	4												
26435	2439	2004	12	26		INDONESIA	ACEH	BUSUNG, SUMATRA	2.38757	96.33693	60	116			3.1	82	5												
26436	2439	2004	12	26		INDONESIA	ACEH	BUSUNG, SUMATRA	2.38467	96.33572	60	117			4.1	130	5												
26437	2439	2004	12	26		INDONESIA	ACEH	ALUS ALUS, SUMATRA	2.34927	96.37575	60	122			1.1	100.2	5												
26438	2439	2004	12	26		INDONESIA	NORTH SUMATRA	HUMANGA BEACH, SUMATRA	1.48436	97.34708	60	263			.9	38.8	5												
26439	2439	2004	12	26		INDONESIA	NORTH SUMATRA	AFULU, SUMATRA	1.26169	97.23066	60	275			3.9	84.1	4												
26440	2439	2004	12	26		INDONESIA	NORTH SUMATRA	PULAU ASU, SUMATRA	.90433	97.28002	60	312			.9	40	4												
26441	2439	2004	12	26		INDONESIA	NORTH SUMATRA	LAGUNDRI BAY, SUMATRA	.57842	97.73203	60	369			1.2	40	5												
26442	2439	2004	12	26		INDONESIA	NORTH SUMATRA	HAYO, SUMATRA	-.09493	98.26431	60	464			.9	14	4												
26443	2439	2004	12	26		INDONESIA	NORTH SUMATRA	TELUK BANDERA, SUMATRA	-.51108	98.32702	60	507			1	100	4												
26444	2439	2004	12	26		INDONESIA	ACEH	KUALA MEURISI, SUMATRA	4.61644	95.62812	60	147			17.2	1112.3	4												
26445	2439	2004	12	26		INDONESIA	ACEH	KUALA MEURISI, SUMATRA	4.61974	95.6308	60	147			13.6	1591.4	4												
26446	2439	2004	12	26		INDONESIA	ACEH	KUALA MEURISI, SUMATRA	4.62073	95.63235	60	147			11.3	1799.2	4												
25977	2439	2004	12	26		MADAGASCAR		FENOARIVO (FENERIVE)	-17.38093	49.41523	60	5590			2.5	6	5												
25978	2439	2004	12	26		MADAGASCAR		TOLAGNARO	-25.02695	46.99611	60	6140			2.9	75	5												
25979	2439	2004	12	26		MADAGASCAR		TOLAGNARO	-25.03627	46.9926	60	6141			2	7	5												
25980	2439	2004	12	26		MADAGASCAR		MANAFIAFY (SAINTE LUCE)	-24.7765	47.19987	60	6110			3.1	34	5			1	1								
25981	2439	2004	12	26		MADAGASCAR		ANKARAMANY	-24.43317	47.30677	60	6085			2.7	35	5												
25982	2439	2004	12	26		MADAGASCAR		AMPASIMASAY	-24.32108	47.34549	60	6076			3.2	29	5												
25983	2439	2004	12	26		MADAGASCAR		BETANTY	-25.56941	45.53209	60	6299			4.4	34	5												
25984	2439	2004	12	26		MADAGASCAR		BETANTY	-25.56817	45.53433	60	6299			2.3	30	5												
25985	2439	2004	12	26		MADAGASCAR		BETANTY	-25.56508	45.53881	60	6298			4.8	37	5												
25986	2439	2004	12	26		MADAGASCAR		BETANTY	-25.56952	45.53097	60	6299			5.4	28	5												
25987	2439	2004	12	26		MADAGASCAR		BEANIKY	-25.27869	46.06108	60	6237			2.9	19	5												
25988	2439	2004	12	26		MADAGASCAR		TOLAGNARO	-25.03878	46.99558	60	6140			4.1	26	5												
25989	2439	2004	12	26		MADAGASCAR		TOLAGNARO	-25.03487	46.98299	60	6141			2.2	44	5												
25990	2439	2004	12	26		MADAGASCAR		MANANJARY	-21.24501	48.34824	60	5849			2.2	28	4												
25991	2439	2004	12	26		MADAGASCAR		MANANJARY	-21.24501	48.34824	60	5849			1	68	5												
15859	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.533	95.304	60	254			5.7		5												
15860	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.596	95.394	60	259			5.7		5												
26447	2439	2004	12	26		INDONESIA	ACEH	KUALA MEURISI, SUMATRA	4.62082	95.63249	60	147			12.9	1820	5												
9360	2439	2004	12	26		SOUTH AFRICA		PORT ELIZABETH	-33.97	25.47	60	8429	12	13	1.34		2		R										
26448	2439	2004	12	26		ANTARCTICA		CASEY STATION (AUSTRALIA)	-66.27	110.52	81	7829	11	1	.44		2		R										
26449	2439	2004	12	26		ANTARCTICA		DAVIS STATION (AUSTRALIA)	-68.57	77.97	81	8113	12	11	.47		2		R										
26450	2439	2004	12	26		ANTARCTICA		ZHONG SHAN STATION (AUSTRALIA)	-69.38	76.37	81	8220	12	21	.28		2		R										
26451	2439	2004	12	26		ANTARCTICA		MAWSON STATION (AUSTRALIA)	-67.6	62.87	81	8297	12	11	.43		2		R										
26453	2439	2004	12	26		REUNION (FRENCH TERRITORY)		REUNION	-20.92	55.3	60	5176	6	56	.35		2		R										
26454	2439	2004	12	26		FRENCH SOUTHERN AND ANTARCTIC TERRITORIES		ILE SAINT-PAUL	-38.72	77.54	60	5040	6	30	.08		2		R										
26455	2439	2004	12	26		FRENCH SOUTHERN AND ANTARCTIC TERRITORIES		KERGUELEN	-49.35	70.22	60	6357	9	0	.34		2		R										
26457	2439	2004	12	26		INDIA	KERALA	NEENDAKARA	8.93	76.54	60	2224	4	9	1.09		2		R										
26458	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	PORT BLAIR, ANDAMAN ISLANDS	11.68	92.77	60	990	0	15	1.75		2		R										
26058	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61762	72.8563	60	2563			3.1	15	4			3	1								
26059	2439	2004	12	26		MALDIVES		KANDHOLHUDHOO, RAA	5.61858	72.85493	60	2563			2.3	143	4												
26060	2439	2004	12	26		MALDIVES		EYDHAFUSHI, BAA	5.10142	73.07308	60	2535			3.04	64	4												
25881	2439	2004	12	26		OMAN		RAYSUT	16.9375	54.00655	60	4811			2.5		4												
25882	2439	2004	12	26		OMAN		RAYSUT	16.963667	53.999783	60	4813			1.71	88	5												
25883	2439	2004	12	26		OMAN		RAYSUT	16.965483	54.000433	60	4813			1.24	154	5												
25884	2439	2004	12	26		OMAN		SALALAH	16.97585	54.0101	60	4812			3.1	35	4												
25885	2439	2004	12	26		OMAN		SALALAH	16.976017	54.01005	60	4812			3.25	71	5												
25886	2439	2004	12	26		OMAN		SALALAH	17.0001	54.109033	60	4803			2.67	13	5												
25887	2439	2004	12	26		OMAN		TAQAH	17.033617	54.403883	60	4773			2.44	73	5												
25888	2439	2004	12	26		OMAN		MIRBAT	16.986133	54.687217	60	4742			1.73	22	5												
25889	2439	2004	12	26		OMAN		SADAH	17.04825	55.074817	60	4704			.82	36	5												
25890	2439	2004	12	26		OMAN		SADAH	17.049483	55.072883	60	4704			1.3	13	4												
25891	2439	2004	12	26		OMAN		SADAH	17.049483	55.072883	60	4704			.21	58	5												
25892	2439	2004	12	26		OMAN		HADBEEN	17.205833	55.233183	60	4692			1.55	12	5												
25893	2439	2004	12	26		OMAN		HASIK	17.422067	55.287217	60	4693			.83	4	5												
25894	2439	2004	12	26		OMAN		HASIK	17.44945	55.270917	60	4695			1.04	4	5												
25895	2439	2004	12	26		OMAN		HADBEEN	17.1963	55.2185	60	4693			1.85	22	4												
25896	2439	2004	12	26		OMAN		HADBEEN	17.1963	55.2185	60	4693			.13	82	5												
25897	2439	2004	12	26		OMAN		DHALKUT	16.703933	53.254117	60	4883			1.64		4												
25898	2439	2004	12	26		OMAN		DHALKUT	16.704133	53.251717	60	4884			2.13	184	5												
25899	2439	2004	12	26		OMAN		RAKHYUT	16.745883	53.425517	60	4867			1.81	27	5												
25900	2439	2004	12	26		OMAN		RAKHYUT	16.7449	53.417333	60	4868			2.62	59	5												
25901	2439	2004	12	26		OMAN		MURGHSAIL	16.87815	53.771967	60	4834			2.88	9	5												
25902	2439	2004	12	26		OMAN		SALALAH	16.99935	54.104983	60	4803			2.34	27	5												
25903	2439	2004	12	26		OMAN		AL SHOUYAMIYA	17.8816	55.607417	60	4673			1.48	6	5												
25904	2439	2004	12	26		OMAN		SHANNAH	20.74635	58.73264	60	4460			1.05		4												
25905	2439	2004	12	26		OMAN		RAS AL JAZIRAH	20.43837	58.84107	60	4438			1.8	29	5												
25906	2439	2004	12	26		OMAN		HAQAL	20.35828	58.79884	60	4439			1.7	42	5												
25907	2439	2004	12	26		OMAN		SOUTH CAPE, MASIRAH	20.16627	58.63723	60	4447					5												
25908	2439	2004	12	26		OMAN		RU	20.46554	58.78273	60	4445			1.3	143	5												
25909	2439	2004	12	26		OMAN		RAS AL JAZIRAH	20.58067	58.92474	60	4435			2	79	5												
25910	2439	2004	12	26		OMAN		RAS AL JAZIRAH	20.57542	58.9317	60	4434			1.8	59	5												
25911	2439	2004	12	26		OMAN		RAS AL JAZIRAH	20.57542	58.9317	60	4434			1.5	24	5												
25912	2439	2004	12	26		OMAN		AN NAJDAH	20.84741	58.7371	60	4464			.4	4	5												
25913	2439	2004	12	26		OMAN		MAHWAT ISLAND	20.57478	58.17527	60	4508			.7	13	5												
25920	2439	2004	12	26		OMAN		RAS AL MADRAKAH	18.97013	57.80364	60	4486			1.7	42	5												
25921	2439	2004	12	26		OMAN		DIRIF	18.9107	57.28212	60	4537			1.2	15	5												
25922	2439	2004	12	26		OMAN		HAYTAM	18.81316	56.92918	60	4569			1.3	25	5												
25923	2439	2004	12	26		OMAN		QAYSAD	18.4239	56.62197	60	4587			1.1	162	5												
25924	2439	2004	12	26		OMAN		AL LABKI	18.23859	56.56582	60	4587			2.3	447	5												
25925	2439	2004	12	26		OMAN		SERBARAT	17.93347	56.27334	60	4607			1.1	25	5												
7300	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.482	95.236	60	250			15.42		4												
7301	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.477	95.235	60	250			18.06		4												
7302	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.472	95.242	60	249			34.25		4												
7303	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.422	95.244	60	244			28.61		4												
9377	2439	2004	12	26		MALAYSIA		ALL OF MALAYSIA			60				4		5			75	2			500	4				
9132	2439	2004	12	26		INDONESIA	ACEH	LHOKSEUMAWE, SUMATRA	5.249	96.913	60	245			2.9		5												
9133	2439	2004	12	26		INDONESIA	ACEH	LHOKSEUMAWE, SUMATRA	5.235	97.06	60	252			1.7		5												
9134	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIBOLGA, SUMATRA	1.718	98.797	60	372			1.6		5												
9135	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIBOLGA, SUMATRA	1.719	98.795	60	372			1.63		5												
9136	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIBOLGA, SUMATRA	1.729	98.785	60	370			1.5		5												
9137	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIBOLGA, SUMATRA	1.75	98.75	60	366	1	47	1.23		2		R										
9139	2439	2004	12	26		INDONESIA	NORTH SUMATRA	PASARSORKAM, SUMATRA	1.871	98.565	60	341			1		5												
9140	2439	2004	12	26		INDONESIA	NORTH SUMATRA	BARUS, SUMATRA	2.008	98.403	60	318			1.7		5												
9376	2439	2004	12	26		THAILAND		ALL OF THAILAND			60				19.6		5			8212	4			1000	4			4806	4
7304	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.429	95.241	60	245			20.49		4												
9141	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.387	95.964	60	231			4.4		5												
9142	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.388	95.963	60	231			4		5												
9143	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.388	95.962	60	231			3.5		5												
9144	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.388	95.962	60	231			3.1		5												
9145	2439	2004	12	26		INDONESIA	NORTH SUMATRA	MUAWE VILLAGE, NIAS ISLAND	1.401	97.212	60	261			2.8		5												
9146	2439	2004	12	26		INDONESIA	NORTH SUMATRA	MUAWE VILLAGE, NIAS ISLAND	1.396	97.17	60	259			3.8		5												
9147	2439	2004	12	26		INDONESIA	NORTH SUMATRA	MEDREHE, NIAS ISLAND	1.003	97.405	60	310			1.5		5												
9148	2439	2004	12	26		INDONESIA	NORTH SUMATRA	MEDREHE, NIAS ISLAND	1.008	97.405	60	309			3.5		5												
9149	2439	2004	12	26		INDONESIA	NORTH SUMATRA	MEDREHE, NIAS ISLAND	1.016	97.393	60	308			4.5		5												
9150	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIROMBU, NIAS ISLAND	.957	97.424	60	315			2	915	5												
9151	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIROMBU, NIAS ISLAND	.951	97.419	60	315			4.6		5												
9152	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIROMBU, NIAS ISLAND	1.008	97.405	60	309			5.3		5												
9153	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIROMBU, NIAS ISLAND	1.004	97.409	60	310			4.5		5												
9154	2439	2004	12	26		INDONESIA	NORTH SUMATRA	SIROMBU, NIAS ISLAND	.951	97.421	60	315			4.65		5												
9155	2439	2004	12	26		INDONESIA	NORTH SUMATRA	HILIRIHONO, NIAS ISLAND	.574	97.732	60	370			2.5	400	5												
